date,min,max,normal_min,normal_max
20140509,84.0,67.0,83.9,67.2
20140510,87.0,67.0,84.1,67.4
20140511,86.0,75.0,84.4,67.7
20140512,83.0,76.0,84.6,67.9
20140513,77.0,62.0,84.8,68.1
20140514,72.0,56.0,85.1,68.4
20140515,78.0,50.0,85.3,68.6
20140516,84.0,58.0,85.5,68.8
20140517,86.0,61.0,85.7,69.1
20140518,83.0,64.0,85.9,69.3
20140519,84.0,67.0,86.2,69.5
20140520,85.0,70.0,86.4,69.7
20140521,86.0,69.0,86.6,69.9
20140522,87.0,70.0,86.8,70.1
20140523,86.0,69.0,87.0,70.3
20140524,87.0,69.0,87.2,70.5
20140525,87.0,71.0,87.4,70.7
20140526,80.0,71.0,87.5,70.9
20140527,77.0,65.0,87.7,71.1
20140528,83.0,69.0,87.9,71.3
20140529,88.0,69.0,88.1,71.5
20140530,88.0,72.0,88.2,71.7
20140531,85.0,73.0,88.4,71.8
20140601,88.0,73.0,88.6,72.0
20140602,88.0,75.0,88.7,72.2
20140603,88.0,75.0,88.8,72.3
20140604,89.0,73.0,89.0,72.5
20140605,90.0,75.0,89.1,72.7
20140606,90.0,75.0,89.2,72.8
20140607,92.0,74.0,89.4,73.0
20140608,91.0,75.0,89.5,73.1
20140609,88.0,75.0,89.6,73.2
20140610,91.0,72.0,89.7,73.4
20140611,93.0,69.0,89.8,73.5
20140612,93.0,77.0,89.9,73.6
20140613,89.0,76.0,90.0,73.8
20140614,90.0,73.0,90.1,73.9
20140615,91.0,75.0,90.2,74.0
20140616,91.0,78.0,90.3,74.1
20140617,91.0,79.0,90.3,74.2
20140618,89.0,78.0,90.4,74.3
20140619,91.0,76.0,90.5,74.4
20140620,90.0,76.0,90.6,74.5
20140621,91.0,73.0,90.6,74.6
20140622,91.0,78.0,90.7,74.7
20140623,90.0,75.0,90.8,74.8
20140624,92.0,71.0,90.8,74.9
20140625,81.0,73.0,90.9,74.9
20140626,84.0,73.0,91.0,75.0
20140627,89.0,75.0,91.0,75.1
20140628,87.0,78.0,91.1,75.1
20140629,91.0,78.0,91.1,75.2
20140630,91.0,77.0,91.2,75.2
20140701,93.0,76.0,91.2,75.2
20140702,94.0,74.0,91.3,75.3
20140703,93.0,75.0,91.4,75.3
20140704,91.0,75.0,91.4,75.4
20140705,88.0,75.0,91.5,75.4
20140706,89.0,73.0,91.5,75.4
20140707,93.0,75.0,91.6,75.4
20140708,92.0,75.0,91.6,75.4
20140709,94.0,75.0,91.7,75.5
20140710,93.0,75.0,91.8,75.5
20140711,94.0,74.0,91.8,75.5
20140712,93.0,75.0,91.9,75.5
20140713,94.0,77.0,91.9,75.5
20140714,93.0,77.0,92.0,75.5
20140715,89.0,76.0,92.1,75.5
20140716,91.0,75.0,92.1,75.5
20140717,87.0,76.0,92.2,75.5
20140718,85.0,76.0,92.2,75.5
20140719,87.0,74.0,92.3,75.5
20140720,92.0,76.0,92.3,75.5
20140721,96.0,78.0,92.4,75.5
20140722,96.0,77.0,92.5,75.6
20140723,92.0,76.0,92.5,75.6
20140724,92.0,75.0,92.6,75.6
20140725,93.0,76.0,92.6,75.6
20140726,93.0,76.0,92.7,75.6
20140727,95.0,77.0,92.7,75.6
20140728,97.0,76.0,92.8,75.6
20140729,94.0,77.0,92.8,75.6
20140730,93.0,75.0,92.8,75.7
20140731,93.0,78.0,92.9,75.7
20140801,89.0,74.0,92.9,75.7
20140802,83.0,72.0,92.9,75.7
20140803,90.0,73.0,93.0,75.7
20140804,93.0,77.0,93.0,75.7
20140805,94.0,78.0,93.0,75.8
20140806,93.0,77.0,93.0,75.8
20140807,95.0,77.0,93.0,75.8
20140808,97.0,77.0,93.0,75.8
20140809,94.0,78.0,93.0,75.8
20140810,93.0,78.0,93.0,75.9
20140811,98.0,75.0,93.0,75.9
20140812,97.0,75.0,93.0,75.9
20140813,95.0,77.0,93.0,75.9
20140814,93.0,77.0,92.9,75.9
20140815,94.0,77.0,92.9,75.9
20140816,97.0,78.0,92.9,75.9
20140817,97.0,78.0,92.8,75.9
20140818,95.0,78.0,92.7,75.9
20140819,95.0,77.0,92.7,75.9
20140820,94.0,77.0,92.6,75.8
20140821,96.0,79.0,92.5,75.8
20140822,97.0,77.0,92.5,75.8
20140823,95.0,76.0,92.4,75.7
20140824,97.0,76.0,92.3,75.6
20140825,98.0,77.0,92.2,75.6
20140826,94.0,78.0,92.1,75.5
20140827,92.0,79.0,91.9,75.4
20140828,86.0,77.0,91.8,75.3
20140829,89.0,77.0,91.7,75.2
20140830,88.0,77.0,91.5,75.1
20140831,84.0,75.0,91.4,75.0
20140901,93.0,77.0,91.3,74.9
20140902,92.0,79.0,91.1,74.7
20140903,93.0,79.0,90.9,74.6
20140904,94.0,79.0,90.8,74.4
20140905,94.0,78.0,90.6,74.2
20140906,92.0,77.0,90.4,74.1
20140907,90.0,74.0,90.2,73.9
20140908,92.0,74.0,90.0,73.7
20140909,93.0,74.0,89.9,73.5
20140910,95.0,77.0,89.7,73.2
20140911,96.0,77.0,89.5,73.0
20140912,88.0,76.0,89.3,72.8
20140913,78.0,68.0,89.0,72.5
20140914,77.0,66.0,88.8,72.3
20140915,91.0,71.0,88.6,72.0
20140916,89.0,76.0,88.4,71.8
20140917,89.0,75.0,88.2,71.5
20140918,79.0,75.0,88.0,71.3
20140919,82.0,74.0,87.7,71.0
20140920,89.0,74.0,87.5,70.7
20140921,91.0,75.0,87.3,70.4
20140922,93.0,73.0,87.0,70.1
20140923,84.0,66.0,86.8,69.8
20140924,85.0,67.0,86.6,69.5
20140925,80.0,72.0,86.3,69.2
20140926,84.0,70.0,86.1,69.0
20140927,84.0,72.0,85.9,68.7
20140928,86.0,73.0,85.6,68.4
20140929,88.0,72.0,85.4,68.1
20140930,88.0,73.0,85.2,67.8
20141001,92.0,75.0,84.9,67.5
20141002,92.0,79.0,84.7,67.2
20141003,84.0,66.0,84.4,66.9
20141004,77.0,60.0,84.2,66.6
20141005,85.0,57.0,84.0,66.3
20141006,82.0,67.0,83.7,66.0
20141007,91.0,67.0,83.5,65.7
20141008,90.0,73.0,83.2,65.4
20141009,90.0,72.0,83.0,65.1
20141010,90.0,75.0,82.7,64.8
20141011,84.0,67.0,82.5,64.5
20141012,87.0,67.0,82.3,64.2
20141013,86.0,63.0,82.0,64.0
20141014,78.0,55.0,81.8,63.7
20141015,84.0,53.0,81.5,63.4
20141016,86.0,60.0,81.3,63.1
20141017,86.0,63.0,81.0,62.8
20141018,86.0,65.0,80.8,62.5
20141019,80.0,66.0,80.5,62.2
20141020,82.0,63.0,80.2,62.0
20141021,82.0,60.0,80.0,61.7
20141022,81.0,64.0,79.7,61.4
20141023,79.0,61.0,79.5,61.1
20141024,81.0,57.0,79.2,60.8
20141025,84.0,58.0,78.9,60.5
20141026,84.0,57.0,78.7,60.2
20141027,85.0,62.0,78.4,59.9
20141028,86.0,65.0,78.1,59.6
20141029,86.0,66.0,77.8,59.3
20141030,80.0,60.0,77.5,59.0
20141031,78.0,58.0,77.3,58.7
20141101,65.0,48.0,77.0,58.4
20141102,71.0,48.0,76.7,58.1
20141103,80.0,59.0,76.4,57.8
20141104,81.0,68.0,76.1,57.5
20141105,82.0,66.0,75.8,57.2
20141106,67.0,59.0,75.5,56.9
20141107,66.0,52.0,75.1,56.6
20141108,75.0,52.0,74.8,56.2
20141109,72.0,49.0,74.5,55.9
20141110,79.0,49.0,74.2,55.6
20141111,73.0,51.0,73.9,55.3
20141112,56.0,45.0,73.6,55.0
20141113,47.0,37.0,73.2,54.6
20141114,47.0,37.0,72.9,54.3
20141115,54.0,45.0,72.6,54.0
20141116,60.0,45.0,72.2,53.7
20141117,51.0,37.0,71.9,53.4
20141118,54.0,34.0,71.6,53.1
20141119,69.0,34.0,71.3,52.7
20141120,74.0,50.0,70.9,52.4
20141121,67.0,63.0,70.6,52.1
20141122,67.0,62.0,70.3,51.8
20141123,80.0,59.0,70.0,51.5
20141124,66.0,49.0,69.7,51.2
20141125,66.0,46.0,69.3,50.9
20141126,72.0,45.0,69.0,50.7
20141127,66.0,45.0,68.7,50.4
20141128,71.0,43.0,68.4,50.1
20141129,78.0,57.0,68.1,49.8
20141130,79.0,62.0,67.8,49.6
20141201,69.0,47.0,67.5,49.3
20141202,56.0,44.0,67.3,49.1
20141203,68.0,53.0,67.0,48.8
20141204,69.0,58.0,66.7,48.6
20141205,78.0,64.0,66.5,48.4
20141206,73.0,61.0,66.2,48.2
20141207,61.0,55.0,66.0,48.0
20141208,67.0,48.0,65.7,47.8
20141209,69.0,46.0,65.5,47.6
20141210,66.0,46.0,65.3,47.4
20141211,72.0,59.0,65.1,47.2
20141212,74.0,59.0,64.9,47.0
20141213,72.0,59.0,64.7,46.9
20141214,75.0,58.0,64.5,46.7
20141215,79.0,61.0,64.3,46.6
20141216,67.0,51.0,64.1,46.4
20141217,65.0,48.0,64.0,46.3
20141218,71.0,60.0,63.8,46.2
20141219,61.0,53.0,63.7,46.0
20141220,55.0,51.0,63.6,45.9
20141221,63.0,49.0,63.5,45.8
20141222,75.0,54.0,63.3,45.7
20141223,60.0,50.0,63.2,45.6
20141224,54.0,40.0,63.2,45.5
20141225,65.0,36.0,63.1,45.5
20141226,72.0,56.0,63.0,45.4
20141227,77.0,48.0,62.9,45.3
20141228,48.0,42.0,62.9,45.2
20141229,50.0,41.0,62.8,45.2
20141230,54.0,40.0,62.8,45.1
20141231,46.0,40.0,62.7,45.1
20150101,47.0,42.0,62.7,45.0
20150102,56.0,47.0,62.7,45.0
20150103,55.0,42.0,62.7,45.0
20150104,55.0,38.0,62.6,44.9
20150105,51.0,34.0,62.6,44.9
20150106,65.0,35.0,62.6,44.9
20150107,62.0,41.0,62.6,44.8
20150108,43.0,30.0,62.6,44.8
20150109,42.0,37.0,62.7,44.8
20150110,41.0,38.0,62.7,44.8
20150111,50.0,40.0,62.7,44.8
20150112,49.0,44.0,62.7,44.8
20150113,46.0,43.0,62.7,44.8
20150114,45.0,41.0,62.8,44.8
20150115,53.0,40.0,62.8,44.9
20150116,60.0,35.0,62.9,44.9
20150117,68.0,41.0,62.9,44.9
20150118,68.0,45.0,62.9,44.9
20150119,72.0,38.0,63.0,45.0
20150120,74.0,50.0,63.0,45.0
20150121,63.0,56.0,63.1,45.1
20150122,61.0,46.0,63.2,45.1
20150123,46.0,40.0,63.2,45.2
20150124,61.0,35.0,63.3,45.3
20150125,70.0,41.0,63.4,45.4
20150126,68.0,43.0,63.4,45.5
20150127,79.0,48.0,63.5,45.5
20150128,78.0,48.0,63.6,45.6
20150129,75.0,51.0,63.7,45.8
20150130,64.0,50.0,63.8,45.9
20150131,63.0,49.0,63.9,46.0
20150201,77.0,52.0,64.0,46.1
20150202,52.0,38.0,64.1,46.2
20150203,49.0,44.0,64.2,46.4
20150204,60.0,43.0,64.3,46.5
20150205,56.0,43.0,64.4,46.7
20150206,56.0,42.0,64.6,46.8
20150207,69.0,40.0,64.7,47.0
20150208,76.0,52.0,64.8,47.2
20150209,83.0,58.0,65.0,47.4
20150210,73.0,50.0,65.1,47.5
20150211,72.0,49.0,65.3,47.7
20150212,67.0,50.0,65.4,47.9
20150213,65.0,46.0,65.6,48.1
20150214,76.0,48.0,65.7,48.3
20150215,71.0,53.0,65.9,48.5
20150216,69.0,38.0,66.1,48.7
20150217,53.0,36.0,66.3,48.9
20150218,63.0,36.0,66.5,49.1
20150219,64.0,38.0,66.7,49.3
20150220,70.0,57.0,66.9,49.5
20150221,73.0,65.0,67.1,49.8
20150222,78.0,47.0,67.3,50.0
20150223,47.0,35.0,67.5,50.2
20150224,42.0,34.0,67.7,50.4
20150225,52.0,39.0,67.9,50.6
20150226,57.0,35.0,68.2,50.8
20150227,46.0,39.0,68.4,51.0
20150228,57.0,41.0,68.6,51.2
20150301,68.0,53.0,68.8,51.4
20150302,63.0,49.0,69.1,51.6
20150303,80.0,58.0,69.3,51.8
20150304,81.0,46.0,69.6,52.0
20150305,50.0,39.0,69.8,52.2
20150306,55.0,33.0,70.0,52.4
20150307,59.0,45.0,70.3,52.6
20150308,54.0,49.0,70.5,52.8
20150309,67.0,53.0,70.8,53.0
20150310,60.0,54.0,71.0,53.2
20150311,60.0,54.0,71.3,53.4
20150312,61.0,55.0,71.5,53.6
20150313,66.0,57.0,71.7,53.8
20150314,77.0,55.0,72.0,53.9
20150315,74.0,56.0,72.2,54.1
20150316,75.0,60.0,72.5,54.3
20150317,81.0,60.0,72.7,54.5
20150318,80.0,64.0,72.9,54.7
20150319,80.0,67.0,73.2,54.9
20150320,81.0,68.0,73.4,55.0
20150321,69.0,64.0,73.6,55.2
20150322,75.0,62.0,73.8,55.4
20150323,79.0,56.0,74.1,55.6
20150324,77.0,56.0,74.3,55.8
20150325,78.0,59.0,74.5,56.0
20150326,69.0,58.0,74.7,56.2
20150327,79.0,46.0,74.9,56.3
20150328,81.0,52.0,75.1,56.5
20150329,80.0,59.0,75.3,56.7
20150330,82.0,60.0,75.5,56.9
20150331,83.0,61.0,75.7,57.1
20150401,79.0,66.0,75.9,57.3
20150402,82.0,69.0,76.1,57.6
20150403,81.0,72.0,76.3,57.8
20150404,75.0,65.0,76.5,58.0
20150405,71.0,63.0,76.7,58.2
20150406,81.0,68.0,76.9,58.4
20150407,86.0,69.0,77.1,58.7
20150408,83.0,72.0,77.3,58.9
20150409,86.0,73.0,77.5,59.2
20150410,77.0,64.0,77.7,59.4
20150411,74.0,66.0,77.9,59.6
20150412,80.0,69.0,78.1,59.9
20150413,87.0,69.0,78.3,60.1
20150414,76.0,66.0,78.5,60.4
20150415,79.0,61.0,78.7,60.7
20150416,81.0,67.0,78.9,60.9
20150417,81.0,66.0,79.1,61.2
20150418,77.0,65.0,79.3,61.5
20150419,86.0,60.0,79.5,61.7
20150420,74.0,61.0,79.7,62.0
20150421,76.0,61.0,79.9,62.3
20150422,82.0,70.0,80.1,62.6
20150423,88.0,71.0,80.3,62.8
20150424,85.0,72.0,80.5,63.1
20150425,83.0,67.0,80.7,63.4
20150426,84.0,68.0,80.9,63.7
20150427,77.0,69.0,81.1,64.0
20150428,74.0,58.0,81.4,64.2
20150429,77.0,54.0,81.6,64.5
20150430,81.0,56.0,81.8,64.8
20150501,82.0,57.0,82.0,65.1
20150502,83.0,59.0,82.3,65.3
20150503,83.0,60.0,82.5,65.6
20150504,82.0,66.0,82.7,65.9
20150505,83.0,68.0,83.0,66.1
20150506,86.0,73.0,83.2,66.4
20150507,86.0,75.0,83.4,66.7
20150508,87.0,76.0,83.7,66.9
20150509,87.0,77.0,83.9,67.2
20150510,85.0,77.0,84.1,67.4
20150511,84.0,71.0,84.4,67.7
20150512,80.0,70.0,84.6,67.9
20150513,81.0,69.0,84.8,68.1
20150514,87.0,74.0,85.1,68.4
20150515,83.0,74.0,85.3,68.6
20150516,87.0,76.0,85.5,68.8
20150517,86.0,71.0,85.7,69.1
20150518,88.0,77.0,85.9,69.3
20150519,87.0,76.0,86.2,69.5
20150520,87.0,76.0,86.4,69.7
20150521,84.0,72.0,86.6,69.9
20150522,78.0,67.0,86.8,70.1
20150523,87.0,76.0,87.0,70.3
20150524,81.0,70.0,87.2,70.5
20150525,87.0,66.0,87.4,70.7
20150526,83.0,65.0,87.5,70.9
20150527,87.0,67.0,87.7,71.1
20150528,89.0,73.0,87.9,71.3
20150529,87.0,71.0,88.1,71.5
20150530,91.0,68.0,88.2,71.7
20150531,88.0,70.0,88.4,71.8
20150601,89.0,70.0,88.6,72.0
20150602,90.0,70.0,88.7,72.2
20150603,90.0,71.0,88.8,72.3
20150604,90.0,70.0,89.0,72.5
20150605,92.0,73.0,89.1,72.7
20150606,92.0,73.0,89.2,72.8
20150607,92.0,73.0,89.4,73.0
20150608,93.0,74.0,89.5,73.1
20150609,91.0,76.0,89.6,73.2
20150610,92.0,75.0,89.7,73.4
20150611,91.0,75.0,89.8,73.5
20150612,92.0,77.0,89.9,73.6
20150613,86.0,72.0,90.0,73.8
20150614,90.0,76.0,90.1,73.9
20150615,88.0,78.0,90.2,74.0
20150616,81.0,76.0,90.3,74.1
20150617,83.0,75.0,90.3,74.2
20150618,89.0,79.0,90.4,74.3
20150619,92.0,77.0,90.5,74.4
20150620,92.0,76.0,90.6,74.5
20150621,91.0,80.0,90.6,74.6
20150622,89.0,77.0,90.7,74.7
20150623,92.0,77.0,90.8,74.8
20150624,92.0,75.0,90.8,74.9
20150625,93.0,76.0,90.9,74.9
20150626,93.0,77.0,91.0,75.0
20150627,93.0,78.0,91.0,75.1
20150628,91.0,75.0,91.1,75.1
20150629,90.0,77.0,91.1,75.2
20150630,91.0,73.0,91.2,75.2
20150701,87.0,72.0,91.2,75.2
20150702,90.0,71.0,91.3,75.3
20150703,91.0,77.0,91.4,75.3
20150704,92.0,76.0,91.4,75.4
20150705,92.0,78.0,91.5,75.4
20150706,91.0,79.0,91.5,75.4
20150707,92.0,80.0,91.6,75.4
20150708,92.0,79.0,91.6,75.4
20150709,93.0,76.0,91.7,75.5
20150710,93.0,76.0,91.8,75.5
20150711,93.0,77.0,91.8,75.5
20150712,95.0,77.0,91.9,75.5
20150713,95.0,76.0,91.9,75.5
20150714,95.0,76.0,92.0,75.5
20150715,96.0,76.0,92.1,75.5
20150716,95.0,77.0,92.1,75.5
20150717,94.0,78.0,92.2,75.5
20150718,95.0,78.0,92.2,75.5
20150719,97.0,77.0,92.3,75.5
20150720,96.0,77.0,92.3,75.5
20150721,96.0,78.0,92.4,75.5
20150722,96.0,78.0,92.5,75.6
20150723,98.0,76.0,92.5,75.6
20150724,98.0,77.0,92.6,75.6
20150725,97.0,75.0,92.6,75.6
20150726,98.0,78.0,92.7,75.6
20150727,96.0,79.0,92.7,75.6
20150728,98.0,78.0,92.8,75.6
20150729,100.0,77.0,92.8,75.6
20150730,101.0,81.0,92.8,75.7
20150731,99.0,81.0,92.9,75.7
20150801,98.0,76.0,92.9,75.7
20150802,99.0,75.0,92.9,75.7
20150803,98.0,76.0,93.0,75.7
20150804,95.0,77.0,93.0,75.7
20150805,98.0,79.0,93.0,75.8
20150806,98.0,77.0,93.0,75.8
20150807,99.0,78.0,93.0,75.8
20150808,99.0,78.0,93.0,75.8
20150809,101.0,77.0,93.0,75.8
20150810,101.0,78.0,93.0,75.9
20150811,104.0,73.0,93.0,75.9
20150812,98.0,77.0,93.0,75.9
20150813,98.0,75.0,93.0,75.9
20150814,98.0,80.0,92.9,75.9
20150815,97.0,76.0,92.9,75.9
20150816,94.0,75.0,92.9,75.9
20150817,92.0,75.0,92.8,75.9
20150818,95.0,76.0,92.7,75.9
20150819,90.0,73.0,92.7,75.9
20150820,81.0,74.0,92.6,75.8
20150821,90.0,74.0,92.5,75.8
20150822,91.0,78.0,92.5,75.8
20150823,96.0,77.0,92.4,75.7
20150824,97.0,78.0,92.3,75.6
20150825,94.0,73.0,92.2,75.6
20150826,88.0,73.0,92.1,75.5
20150827,92.0,71.0,91.9,75.4
20150828,91.0,72.0,91.8,75.3
20150829,90.0,71.0,91.7,75.2
20150830,90.0,71.0,91.5,75.1
20150831,86.0,73.0,91.4,75.0
20150901,79.0,73.0,91.3,74.9
20150902,87.0,72.0,91.1,74.7
20150903,90.0,76.0,90.9,74.6
20150904,89.0,76.0,90.8,74.4
20150905,88.0,77.0,90.6,74.2
20150906,94.0,76.0,90.4,74.1
20150907,91.0,77.0,90.2,73.9
20150908,92.0,76.0,90.0,73.7
20150909,89.0,76.0,89.9,73.5
20150910,88.0,74.0,89.7,73.2
20150911,78.0,74.0,89.5,73.0
20150912,86.0,70.0,89.3,72.8
20150913,82.0,62.0,89.0,72.5
20150914,84.0,65.0,88.8,72.3
20150915,91.0,75.0,88.6,72.0
20150916,88.0,75.0,88.4,71.8
20150917,90.0,75.0,88.2,71.5
20150918,90.0,73.0,88.0,71.3
20150919,90.0,71.0,87.7,71.0
20150920,91.0,72.0,87.5,70.7
20150921,90.0,74.0,87.3,70.4
20150922,91.0,73.0,87.0,70.1
20150923,91.0,71.0,86.8,69.8
20150924,90.0,70.0,86.6,69.5
20150925,93.0,73.0,86.3,69.2
20150926,93.0,70.0,86.1,69.0
20150927,77.0,72.0,85.9,68.7
20150928,80.0,69.0,85.6,68.4
20150929,90.0,70.0,85.4,68.1
20150930,91.0,73.0,85.2,67.8
20151001,89.0,70.0,84.9,67.5
20151002,84.0,64.0,84.7,67.2
20151003,82.0,61.0,84.4,66.9
20151004,83.0,61.0,84.2,66.6
20151005,84.0,62.0,84.0,66.3
20151006,88.0,69.0,83.7,66.0
20151007,89.0,69.0,83.5,65.7
20151008,87.0,71.0,83.2,65.4
20151009,87.0,72.0,83.0,65.1
20151010,89.0,68.0,82.7,64.8
20151011,89.0,64.0,82.5,64.5
20151012,91.0,70.0,82.3,64.2
20151013,94.0,66.0,82.0,64.0
20151014,91.0,61.0,81.8,63.7
20151015,92.0,62.0,81.5,63.4
20151016,90.0,65.0,81.3,63.1
20151017,82.0,63.0,81.0,62.8
20151018,80.0,57.0,80.8,62.5
20151019,80.0,57.0,80.5,62.2
20151020,80.0,63.0,80.2,62.0
20151021,83.0,73.0,80.0,61.7
20151022,84.0,75.0,79.7,61.4
20151023,85.0,77.0,79.5,61.1
20151024,79.0,70.0,79.2,60.8
20151025,70.0,61.0,78.9,60.5
20151026,74.0,62.0,78.7,60.2
20151027,80.0,63.0,78.4,59.9
20151028,87.0,61.0,78.1,59.6
20151029,80.0,57.0,77.8,59.3
20151030,79.0,71.0,77.5,59.0
20151031,80.0,69.0,77.3,58.7
20151101,71.0,65.0,77.0,58.4
20151102,77.0,61.0,76.7,58.1
20151103,79.0,61.0,76.4,57.8
20151104,80.0,65.0,76.1,57.5
20151105,86.0,71.0,75.8,57.2
20151106,85.0,72.0,75.5,56.9
20151107,76.0,58.0,75.1,56.6
20151108,73.0,55.0,74.8,56.2
20151109,76.0,54.0,74.5,55.9
20151110,77.0,59.0,74.2,55.6
20151111,83.0,65.0,73.9,55.3
20151112,74.0,62.0,73.6,55.0
20151113,69.0,58.0,73.2,54.6
20151114,70.0,57.0,72.9,54.3
20151115,74.0,55.0,72.6,54.0
20151116,81.0,66.0,72.2,53.7
20151117,79.0,53.0,71.9,53.4
20151118,75.0,50.0,71.6,53.1
20151119,80.0,52.0,71.3,52.7
20151120,73.0,56.0,70.9,52.4
20151121,70.0,47.0,70.6,52.1
20151122,56.0,40.0,70.3,51.8
20151123,63.0,37.0,70.0,51.5
20151124,68.0,44.0,69.7,51.2
20151125,78.0,62.0,69.3,50.9
20151126,79.0,68.0,69.0,50.7
20151127,80.0,69.0,68.7,50.4
20151128,74.0,50.0,68.4,50.1
20151129,55.0,49.0,68.1,49.8
20151130,64.0,53.0,67.8,49.6
20151201,63.0,53.0,67.5,49.3
20151202,65.0,48.0,67.3,49.1
20151203,63.0,43.0,67.0,48.8
20151204,62.0,43.0,66.7,48.6
20151205,67.0,40.0,66.5,48.4
20151206,72.0,43.0,66.2,48.2
20151207,72.0,49.0,66.0,48.0
20151208,74.0,48.0,65.7,47.8
20151209,76.0,51.0,65.5,47.6
20151210,80.0,55.0,65.3,47.4
20151211,82.0,69.0,65.1,47.2
20151212,79.0,72.0,64.9,47.0
20151213,75.0,48.0,64.7,46.9
20151214,73.0,48.0,64.5,46.7
20151215,78.0,51.0,64.3,46.6
20151216,74.0,53.0,64.1,46.4
20151217,65.0,46.0,64.0,46.3
20151218,62.0,43.0,63.8,46.2
20151219,64.0,43.0,63.7,46.0
20151220,71.0,50.0,63.6,45.9
20151221,76.0,63.0,63.5,45.8
20151222,74.0,58.0,63.3,45.7
20151223,83.0,62.0,63.2,45.6
20151224,80.0,61.0,63.2,45.5
20151225,83.0,75.0,63.1,45.5
20151226,81.0,75.0,63.0,45.4
20151227,78.0,47.0,62.9,45.3
20151228,53.0,41.0,62.9,45.2
20151229,53.0,41.0,62.8,45.2
20151230,57.0,50.0,62.8,45.1
20151231,55.0,50.0,62.7,45.1
20160101,51.0,46.0,62.7,45.0
20160102,52.0,46.0,62.7,45.0
20160103,61.0,44.0,62.7,45.0
20160104,62.0,39.0,62.6,44.9
20160105,57.0,39.0,62.6,44.9
20160106,63.0,47.0,62.6,44.9
20160107,70.0,54.0,62.6,44.8
20160108,69.0,50.0,62.6,44.8
20160109,64.0,44.0,62.7,44.8
20160110,53.0,39.0,62.7,44.8
20160111,53.0,36.0,62.7,44.8
20160112,64.0,38.0,62.7,44.8
20160113,65.0,39.0,62.7,44.8
20160114,64.0,49.0,62.8,44.8
20160115,74.0,49.0,62.8,44.9
20160116,57.0,46.0,62.9,44.9
20160117,58.0,40.0,62.9,44.9
20160118,62.0,38.0,62.9,44.9
20160119,70.0,44.0,63.0,45.0
20160120,66.0,50.0,63.0,45.0
20160121,74.0,45.0,63.1,45.1
20160122,54.0,41.0,63.2,45.1
20160123,57.0,35.0,63.2,45.2
20160124,69.0,38.0,63.3,45.3
20160125,75.0,53.0,63.4,45.4
20160126,63.0,50.0,63.4,45.5
20160127,58.0,44.0,63.5,45.5
20160128,66.0,34.0,63.6,45.6
20160129,74.0,41.0,63.7,45.8
20160130,76.0,48.0,63.8,45.9
20160131,78.0,63.0,63.9,46.0
20160201,77.0,64.0,64.0,46.1
20160202,76.0,57.0,64.1,46.2
20160203,63.0,47.0,64.2,46.4
20160204,60.0,40.0,64.3,46.5
20160205,58.0,37.0,64.4,46.7
20160206,61.0,42.0,64.6,46.8
20160207,65.0,36.0,64.7,47.0
20160208,64.0,44.0,64.8,47.2
20160209,66.0,41.0,65.0,47.4
20160210,71.0,41.0,65.1,47.5
20160211,78.0,51.0,65.3,47.7
20160212,80.0,50.0,65.4,47.9
20160213,69.0,55.0,65.6,48.1
20160214,74.0,57.0,65.7,48.3
20160215,77.0,53.0,65.9,48.5
20160216,81.0,46.0,66.1,48.7
20160217,70.0,49.0,66.3,48.9
20160218,76.0,49.0,66.5,49.1
20160219,80.0,62.0,66.7,49.3
20160220,79.0,61.0,66.9,49.5
20160221,74.0,65.0,67.1,49.8
20160222,72.0,62.0,67.3,50.0
20160223,76.0,50.0,67.5,50.2
20160224,64.0,45.0,67.7,50.4
20160225,72.0,41.0,67.9,50.6
20160226,64.0,44.0,68.2,50.8
20160227,70.0,42.0,68.4,51.0
20160228,75.0,50.0,68.6,51.2
20160229,78.0,61.0,68.7,51.3
20160301,79.0,60.0,68.8,51.4
20160302,69.0,56.0,69.1,51.6
20160303,86.0,65.0,69.3,51.8
20160304,74.0,50.0,69.6,52.0
20160305,75.0,50.0,69.8,52.2
20160306,76.0,50.0,70.0,52.4
20160307,74.0,62.0,70.3,52.6
20160308,73.0,70.0,70.5,52.8
20160309,76.0,64.0,70.8,53.0
20160310,75.0,65.0,71.0,53.2
20160311,76.0,63.0,71.3,53.4
20160312,78.0,61.0,71.5,53.6
20160313,82.0,59.0,71.7,53.8
20160314,88.0,60.0,72.0,53.9
20160315,85.0,68.0,72.2,54.1
20160316,78.0,67.0,72.5,54.3
20160317,81.0,68.0,72.7,54.5
20160318,84.0,66.0,72.9,54.7
20160319,72.0,54.0,73.2,54.9
20160320,64.0,47.0,73.4,55.0
20160321,65.0,42.0,73.6,55.2
20160322,72.0,48.0,73.8,55.4
20160323,78.0,66.0,74.1,55.6
20160324,72.0,55.0,74.3,55.8
20160325,71.0,46.0,74.5,56.0
20160326,76.0,52.0,74.7,56.2
20160327,81.0,62.0,74.9,56.3
20160328,77.0,55.0,75.1,56.5
20160329,71.0,63.0,75.3,56.7
20160330,76.0,70.0,75.5,56.9
20160331,88.0,72.0,75.7,57.1
20160401,73.0,53.0,75.9,57.3
20160402,74.0,50.0,76.1,57.6
20160403,77.0,47.0,76.3,57.8
20160404,82.0,51.0,76.5,58.0
20160405,82.0,54.0,76.7,58.2
20160406,80.0,57.0,76.9,58.4
