date,precipitation,precipitation_normal
19700227,5.51,6.97
19700228,5.51,7.08
19700301,5.51,7.19
19700302,5.51,7.30
19700303,6.25,7.41
19700304,6.50,7.52
19700305,6.50,7.64
19700306,7.27,7.75
19700307,7.94,7.86
19700308,7.94,7.96
19700309,7.94,8.07
19700310,8.30,8.17
19700311,9.04,8.27
19700312,9.04,8.36
19700313,9.04,8.46
19700314,9.04,8.55
19700315,9.04,8.65
19700316,9.14,8.75
19700317,10.28,8.84
19700318,10.33,8.94
19700319,10.45,9.03
19700320,10.47,9.12
19700321,10.66,9.22
19700322,10.66,9.33
19700323,10.66,9.44
19700324,10.66,9.54
19700325,10.66,9.66
19700326,10.66,9.77
19700327,10.66,9.88
19700328,10.74,9.99
19700329,10.74,10.09
19700330,10.74,10.18
19700331,10.74,10.28
19700401,10.76,10.37
19700402,10.76,10.46
19700403,10.76,10.55
19700404,10.76,10.65
19700405,10.76,10.75
19700406,10.76,10.85
19700407,10.76,10.95
19700408,10.76,11.05
19700409,12.68,11.15
19700410,12.83,11.25
19700411,12.83,11.36
19700412,12.83,11.47
19700413,12.83,11.58
19700414,12.83,11.68
19700415,12.83,11.78
19700416,12.84,11.89
19700417,12.84,12.00
19700418,12.84,12.11
19700419,13.29,12.23
19700420,13.29,12.34
19700421,13.29,12.45
19700422,13.29,12.56
19700423,13.29,12.67
19700424,13.29,12.79
19700425,13.29,12.90
19700426,13.29,13.02
19700427,13.29,13.14
19700428,13.29,13.27
19700429,13.29,13.40
19700430,13.54,13.53
19700501,15.19,13.67
19700502,15.19,13.81
19700503,15.19,13.95
19700504,15.19,14.09
19700505,15.19,14.24
19700506,15.19,14.38
19700507,15.19,14.53
19700508,15.19,14.68
19700509,15.19,14.83
19700510,15.20,14.96
19700511,15.20,15.10
19700512,15.20,15.24
19700513,15.20,15.37
19700514,15.20,15.51
19700515,19.40,15.66
19700516,19.85,15.80
19700517,19.85,15.95
19700518,19.85,16.09
19700519,19.85,16.23
19700520,19.85,16.38
19700521,24.07,16.54
19700522,24.08,16.71
19700523,25.12,16.87
19700524,25.12,17.04
19700525,25.12,17.22
19700526,25.12,17.40
19700527,25.12,17.58
19700528,25.12,17.76
19700529,25.12,17.94
19700530,27.37,18.11
19700531,28.38,18.28
19700601,28.38,18.47
19700602,28.38,18.67
19700603,28.38,18.87
19700604,28.38,19.07
19700605,28.38,19.29
19700606,28.38,19.52
19700607,28.38,19.74
19700608,28.38,19.98
19700609,28.38,20.21
19700610,28.38,20.46
19700611,28.43,20.71
19700612,28.43,20.98
19700613,28.43,21.25
19700614,28.43,21.51
19700615,28.43,21.77
19700616,28.43,22.03
19700617,28.43,22.29
19700618,28.43,22.55
19700619,28.43,22.81
19700620,28.46,23.05
19700621,28.46,23.29
19700622,28.46,23.53
19700623,28.55,23.77
19700624,29.80,24.01
19700625,29.92,24.24
19700626,29.92,24.47
19700627,29.92,24.69
19700628,29.92,24.92
19700629,29.92,25.15
19700630,29.92,25.38
19700701,29.92,25.58
19700702,29.92,25.78
19700703,29.92,25.98
19700704,29.95,26.17
19700705,29.97,26.36
19700706,29.97,26.54
19700707,29.97,26.72
19700708,29.97,26.90
19700709,29.97,27.08
19700710,29.97,27.24
19700711,29.97,27.39
19700712,30.62,27.54
19700713,30.66,27.69
19700714,31.30,27.84
19700715,31.40,27.99
19700716,31.40,28.13
19700717,31.40,28.26
19700718,31.40,28.40
19700719,31.40,28.54
19700720,31.40,28.68
19700721,32.24,28.81
19700722,32.24,28.93
19700723,32.24,29.06
19700724,32.61,29.18
19700725,32.92,29.30
19700726,32.95,29.43
19700727,33.43,29.56
19700728,33.43,29.68
19700729,33.43,29.80
19700730,33.43,29.92
19700731,33.43,30.04
19700801,33.43,30.18
19700802,33.43,30.32
19700803,34.52,30.45
19700804,34.52,30.58
19700805,34.52,30.72
19700806,34.52,30.86
19700807,34.52,31.00
19700808,34.52,31.15
19700809,34.52,31.30
19700810,34.52,31.45
19700811,35.45,31.59
19700812,35.45,31.72
19700813,35.45,31.86
19700814,35.45,32.00
19700815,35.45,32.14
19700816,35.45,32.29
19700817,35.46,32.45
19700818,35.46,32.62
19700819,35.46,32.79
19700820,35.46,32.97
19700821,35.46,33.16
19700822,35.46,33.34
19700823,35.77,33.53
19700824,35.77,33.73
19700825,35.77,33.92
19700826,35.77,34.11
19700827,35.77,34.31
19700828,35.77,34.50
19700829,35.79,34.69
19700830,35.80,34.89
19700831,35.81,35.10
19700901,38.51,35.29
19700902,39.02,35.48
19700903,39.12,35.67
19700904,39.12,35.86
19700905,39.13,36.05
19700906,39.13,36.23
19700907,39.13,36.43
19700908,39.13,36.63
19700909,39.13,36.83
19700910,39.13,37.04
19700911,39.20,37.25
19700912,41.22,37.46
19700913,41.24,37.66
19700914,41.26,37.85
19700915,42.81,38.03
19700916,43.87,38.20
19700917,43.90,38.36
19700918,43.90,38.51
19700919,43.90,38.66
19700920,44.20,38.81
19700921,44.39,38.97
19700922,44.39,39.11
19700923,45.21,39.26
19700924,45.29,39.41
19700925,45.67,39.57
19700926,45.67,39.72
19700927,45.67,39.88
19700928,45.67,40.02
19700929,45.67,40.17
19700930,45.67,40.31
19701001,45.67,40.47
19701002,45.67,40.63
19701003,45.67,40.82
19701004,45.67,41.00
19701005,45.87,41.18
19701006,45.94,41.36
19701007,45.94,41.53
19701008,46.20,41.71
19701009,46.20,41.88
19701010,46.20,42.06
19701011,50.09,42.25
19701012,50.26,42.44
19701013,50.26,42.63
19701014,50.26,42.82
19701015,50.26,43.02
19701016,50.26,43.22
19701017,50.26,43.43
19701018,50.26,43.64
19701019,50.31,43.87
19701020,50.31,44.09
19701021,50.31,44.31
19701022,50.53,44.53
19701023,52.78,44.74
19701024,52.78,44.94
19701025,52.78,45.15
19701026,52.78,45.35
19701027,53.76,45.54
19701028,54.04,45.74
19701029,54.04,45.94
19701030,54.04,46.12
19701031,54.04,46.30
19701101,54.04,46.45
19701102,54.12,46.60
19701103,54.12,46.75
19701104,54.12,46.91
19701105,54.12,47.06
19701106,54.12,47.21
19701107,54.12,47.37
19701108,54.15,47.51
19701109,54.72,47.67
19701110,54.72,47.82
19701111,54.72,47.97
19701112,54.72,48.12
19701113,55.82,48.27
19701114,55.82,48.42
19701115,55.82,48.56
19701116,55.82,48.70
19701117,55.82,48.83
19701118,55.82,48.96
19701119,55.82,49.10
19701120,55.82,49.24
19701121,55.82,49.38
19701122,55.82,49.52
19701123,55.82,49.66
19701124,55.82,49.80
19701125,55.82,49.93
19701126,55.82,50.07
19701127,55.82,50.20
19701128,55.82,50.34
19701129,55.82,50.48
19701130,55.82,50.62
19701201,55.82,50.76
19701202,55.82,50.90
19701203,55.82,51.04
19701204,55.82,51.18
19701205,55.82,51.31
19701206,55.82,51.44
19701207,55.82,51.58
19701208,55.82,51.72
19701209,55.82,51.86
19701210,55.82,51.99
19701211,55.82,52.12
19701212,55.82,52.25
19701213,55.98,52.38
19701214,55.98,52.51
19701215,55.98,52.64
19701216,55.98,52.78
19701217,55.98,52.91
19701218,55.98,53.03
19701219,55.98,53.15
19701220,56.03,53.27
19701221,56.03,53.40
19701222,56.03,53.52
19701223,56.11,53.65
19701224,56.11,53.78
19701225,56.11,53.91
19701226,56.11,54.04
19701227,56.11,54.16
19701228,56.11,54.29
19701229,56.11,54.41
19701230,56.31,54.53
19701231,56.31,54.65
19710101,0.00,0.11
19710102,0.01,0.22
19710103,0.01,0.34
19710104,0.01,0.47
19710105,0.01,0.59
19710106,0.06,0.71
19710107,0.09,0.83
19710108,0.17,0.95
19710109,0.17,1.07
19710110,0.17,1.19
19710111,0.18,1.31
19710112,0.20,1.44
19710113,0.20,1.56
19710114,0.20,1.69
19710115,0.20,1.81
19710116,0.20,1.94
19710117,0.20,2.07
19710118,0.20,2.19
19710119,0.20,2.32
19710120,0.20,2.45
19710121,0.20,2.58
19710122,0.20,2.71
19710123,0.20,2.84
19710124,0.20,2.96
19710125,0.20,3.09
19710126,0.20,3.22
19710127,0.20,3.35
19710128,0.20,3.48
19710129,0.20,3.61
19710130,0.20,3.74
19710131,0.20,3.87
19710201,0.20,4.00
19710202,0.23,4.12
19710203,0.23,4.23
19710204,0.32,4.35
19710205,0.32,4.45
19710206,0.86,4.57
19710207,0.86,4.69
19710208,0.86,4.80
19710209,0.86,4.92
19710210,0.86,5.04
19710211,0.86,5.15
19710212,0.90,5.27
19710213,0.90,5.38
19710214,0.90,5.50
19710215,0.90,5.62
19710216,0.90,5.74
19710217,0.90,5.87
19710218,0.90,5.99
19710219,0.99,6.10
19710220,1.02,6.21
19710221,1.02,6.32
19710222,1.02,6.44
19710223,1.02,6.55
19710224,1.02,6.66
19710225,1.24,6.76
19710226,1.74,6.87
19710227,1.74,6.97
19710228,1.74,7.08
19710301,1.86,7.19
19710302,2.43,7.30
19710303,2.43,7.41
19710304,2.43,7.52
19710305,2.43,7.64
19710306,2.43,7.75
19710307,2.43,7.86
19710308,2.43,7.96
19710309,2.44,8.07
19710310,2.44,8.17
19710311,2.44,8.27
19710312,2.44,8.36
19710313,2.44,8.46
19710314,2.44,8.55
19710315,2.44,8.65
19710316,2.44,8.75
19710317,2.44,8.84
19710318,3.10,8.94
19710319,3.10,9.03
19710320,3.10,9.12
19710321,3.10,9.22
19710322,3.10,9.33
19710323,3.10,9.44
19710324,3.10,9.54
19710325,3.10,9.66
19710326,3.10,9.77
19710327,3.10,9.88
19710328,3.10,9.99
19710329,3.10,10.09
19710330,3.10,10.18
19710331,3.10,10.28
19710401,3.20,10.37
19710402,3.20,10.46
19710403,3.20,10.55
19710404,3.20,10.65
19710405,3.20,10.75
19710406,3.20,10.85
19710407,3.20,10.95
19710408,3.20,11.05
19710409,3.20,11.15
19710410,3.20,11.25
19710411,3.20,11.36
19710412,3.20,11.47
19710413,3.20,11.58
19710414,3.20,11.68
19710415,3.20,11.78
19710416,4.41,11.89
19710417,4.90,12.00
19710418,4.90,12.11
19710419,4.90,12.23
19710420,4.90,12.34
19710421,4.90,12.45
19710422,4.90,12.56
19710423,4.90,12.67
19710424,4.90,12.79
19710425,4.90,12.90
19710426,4.90,13.02
19710427,4.90,13.14
19710428,4.90,13.27
19710429,4.90,13.40
19710430,4.90,13.53
19710501,4.90,13.67
19710502,4.90,13.81
19710503,4.90,13.95
19710504,4.90,14.09
19710505,4.90,14.24
19710506,5.09,14.38
19710507,5.09,14.53
19710508,5.09,14.68
19710509,5.09,14.83
19710510,5.09,14.96
19710511,6.44,15.10
19710512,6.44,15.24
19710513,6.44,15.37
19710514,6.44,15.51
19710515,6.44,15.66
19710516,6.44,15.80
19710517,6.44,15.95
19710518,6.44,16.09
19710519,6.44,16.23
19710520,6.44,16.38
19710521,6.44,16.54
19710522,6.44,16.71
19710523,6.44,16.87
19710524,6.86,17.04
19710525,6.86,17.22
19710526,6.86,17.40
19710527,6.86,17.58
19710528,7.02,17.76
19710529,7.02,17.94
19710530,7.02,18.11
19710531,7.02,18.28
19710601,7.02,18.47
19710602,7.02,18.67
19710603,7.02,18.87
19710604,7.02,19.07
19710605,7.02,19.29
19710606,7.02,19.52
19710607,7.02,19.74
19710608,7.02,19.98
19710609,7.02,20.21
19710610,7.02,20.46
19710611,7.02,20.71
19710612,7.02,20.98
19710613,7.02,21.25
19710614,7.02,21.51
19710615,7.02,21.77
19710616,7.02,22.03
19710617,7.02,22.29
19710618,7.51,22.55
19710619,7.55,22.81
19710620,7.60,23.05
19710621,7.65,23.29
19710622,8.40,23.53
19710623,8.40,23.77
19710624,8.40,24.01
19710625,8.40,24.24
19710626,8.40,24.47
19710627,8.40,24.69
19710628,8.40,24.92
19710629,8.85,25.15
19710630,8.85,25.38
19710701,8.85,25.58
19710702,8.85,25.78
19710703,8.85,25.98
19710704,8.85,26.17
19710705,8.85,26.36
19710706,8.85,26.54
19710707,8.88,26.72
19710708,9.05,26.90
19710709,9.05,27.08
19710710,9.10,27.24
19710711,9.10,27.39
19710712,9.10,27.54
19710713,9.10,27.69
19710714,9.10,27.84
19710715,9.10,27.99
19710716,9.10,28.13
19710717,9.10,28.26
19710718,9.17,28.40
19710719,9.17,28.54
19710720,9.83,28.68
19710721,9.83,28.81
19710722,9.83,28.93
19710723,9.83,29.06
19710724,9.83,29.18
19710725,9.83,29.30
19710726,9.83,29.43
19710727,10.13,29.56
19710728,10.13,29.68
19710729,12.03,29.80
19710730,12.23,29.92
19710731,12.23,30.04
19710801,12.49,30.18
19710802,13.10,30.32
19710803,14.18,30.45
19710804,15.92,30.58
19710805,16.12,30.72
19710806,16.39,30.86
19710807,16.39,31.00
19710808,16.55,31.15
19710809,16.57,31.30
19710810,16.57,31.45
19710811,17.22,31.59
19710812,17.22,31.72
19710813,17.22,31.86
19710814,17.22,32.00
19710815,17.22,32.14
19710816,17.22,32.29
19710817,17.22,32.45
19710818,17.22,32.62
19710819,18.30,32.79
19710820,18.40,32.97
19710821,18.40,33.16
19710822,18.40,33.34
19710823,18.40,33.53
19710824,18.40,33.73
19710825,19.07,33.92
19710826,19.07,34.11
19710827,19.07,34.31
19710828,19.08,34.50
19710829,19.08,34.69
19710830,19.08,34.89
19710831,19.44,35.10
19710901,19.44,35.29
19710902,19.44,35.48
19710903,19.94,35.67
19710904,20.41,35.86
19710905,20.41,36.05
19710906,20.72,36.23
19710907,20.72,36.43
19710908,20.72,36.63
19710909,21.59,36.83
19710910,24.24,37.04
19710911,24.76,37.25
19710912,24.76,37.46
19710913,24.76,37.66
19710914,24.76,37.85
19710915,25.19,38.03
19710916,25.19,38.20
19710917,25.19,38.36
19710918,26.38,38.51
19710919,26.58,38.66
19710920,26.58,38.81
19710921,26.58,38.97
19710922,26.58,39.11
19710923,26.70,39.26
19710924,26.75,39.41
19710925,26.75,39.57
19710926,26.75,39.72
19710927,26.75,39.88
19710928,26.80,40.02
19710929,26.80,40.17
19710930,26.80,40.31
19711001,26.80,40.47
19711002,26.80,40.63
19711003,26.80,40.82
19711004,27.79,41.00
19711005,27.86,41.18
19711006,27.89,41.36
19711007,27.89,41.53
19711008,27.89,41.71
19711009,27.89,41.88
19711010,27.89,42.06
19711011,27.89,42.25
19711012,27.89,42.44
19711013,27.89,42.63
19711014,27.89,42.82
19711015,27.89,43.02
19711016,28.23,43.22
19711017,28.66,43.43
19711018,28.66,43.64
19711019,28.66,43.87
19711020,28.90,44.09
19711021,28.90,44.31
19711022,28.90,44.53
19711023,28.90,44.74
19711024,28.90,44.94
19711025,28.90,45.15
19711026,28.90,45.35
19711027,28.90,45.54
19711028,28.90,45.74
19711029,28.90,45.94
19711030,28.90,46.12
19711031,28.90,46.30
19711101,28.90,46.45
19711102,28.90,46.60
19711103,28.90,46.75
19711104,28.90,46.91
19711105,28.90,47.06
19711106,28.90,47.21
19711107,28.90,47.37
19711108,28.90,47.51
19711109,28.97,47.67
19711110,28.97,47.82
19711111,28.97,47.97
19711112,28.97,48.12
19711113,28.97,48.27
19711114,28.97,48.42
19711115,28.97,48.56
19711116,28.97,48.70
19711117,28.97,48.83
19711118,30.58,48.96
19711119,30.58,49.10
19711120,30.58,49.24
19711121,30.58,49.38
19711122,30.58,49.52
19711123,31.14,49.66
19711124,31.14,49.80
19711125,31.14,49.93
19711126,31.14,50.07
19711127,31.14,50.20
19711128,31.17,50.34
19711129,31.17,50.48
19711130,31.19,50.62
19711201,31.19,50.76
19711202,32.53,50.90
19711203,32.53,51.04
19711204,32.53,51.18
19711205,35.06,51.31
19711206,35.83,51.44
19711207,35.83,51.58
19711208,35.95,51.72
19711209,36.03,51.86
19711210,36.18,51.99
19711211,36.18,52.12
19711212,36.69,52.25
19711213,36.69,52.38
19711214,36.74,52.51
19711215,36.77,52.64
19711216,36.81,52.78
19711217,36.89,52.91
19711218,36.89,53.03
19711219,36.89,53.15
19711220,36.89,53.27
19711221,36.89,53.40
19711222,36.89,53.52
19711223,36.89,53.65
19711224,36.89,53.78
19711225,36.89,53.91
19711226,36.89,54.04
19711227,36.89,54.16
19711228,36.89,54.29
19711229,36.89,54.41
19711230,36.91,54.53
19711231,36.91,54.65
19720101,0.41,0.11
19720102,0.41,0.22
19720103,0.47,0.34
19720104,0.63,0.47
19720105,0.63,0.59
19720106,0.63,0.71
19720107,0.63,0.83
19720108,0.63,0.95
19720109,0.63,1.07
19720110,0.63,1.19
19720111,0.63,1.31
19720112,0.63,1.44
19720113,0.63,1.56
19720114,0.63,1.69
19720115,0.63,1.81
19720116,0.63,1.94
19720117,0.63,2.07
19720118,0.63,2.19
19720119,1.00,2.32
19720120,1.00,2.45
19720121,1.00,2.58
19720122,1.00,2.71
19720123,1.00,2.84
19720124,1.00,2.96
19720125,1.00,3.09
19720126,1.00,3.22
19720127,1.00,3.35
19720128,1.13,3.48
19720129,2.22,3.61
19720130,3.67,3.74
19720131,3.83,3.87
19720201,3.83,4.00
19720202,3.83,4.12
19720203,3.83,4.23
19720204,3.83,4.35
19720205,3.83,4.45
19720206,3.90,4.57
19720207,3.90,4.69
19720208,3.90,4.80
19720209,3.90,4.92
19720210,4.03,5.04
19720211,5.47,5.15
19720212,5.47,5.27
19720213,5.47,5.38
19720214,5.47,5.50
19720215,5.47,5.62
19720216,5.47,5.74
19720217,5.47,5.87
19720218,5.47,5.99
19720219,5.47,6.10
19720220,5.47,6.21
19720221,5.47,6.32
19720222,5.47,6.44
19720223,5.47,6.55
19720224,5.47,6.66
19720225,5.47,6.76
19720226,5.47,6.87
19720227,5.47,6.97
19720228,5.47,7.08
19720229,5.85,7.08
19720301,5.85,7.19
19720302,5.85,7.30
19720303,5.85,7.41
19720304,5.85,7.52
19720305,5.85,7.64
19720306,5.85,7.75
19720307,5.85,7.86
19720308,5.85,7.96
19720309,5.85,8.07
19720310,5.85,8.17
19720311,5.85,8.27
19720312,5.85,8.36
19720313,5.85,8.46
19720314,5.85,8.55
19720315,6.12,8.65
19720316,6.12,8.75
19720317,6.12,8.84
19720318,6.12,8.94
19720319,6.12,9.03
19720320,6.76,9.12
19720321,6.76,9.22
19720322,6.76,9.33
19720323,6.76,9.44
19720324,6.76,9.54
19720325,6.77,9.66
19720326,6.77,9.77
19720327,6.77,9.88
19720328,6.77,9.99
19720329,6.77,10.09
19720330,6.77,10.18
19720331,6.77,10.28
19720401,6.77,10.37
19720402,6.77,10.46
19720403,6.77,10.55
19720404,6.77,10.65
19720405,6.77,10.75
19720406,6.77,10.85
19720407,6.77,10.95
19720408,6.77,11.05
19720409,6.77,11.15
19720410,6.77,11.25
19720411,6.77,11.36
19720412,6.77,11.47
19720413,6.77,11.58
19720414,6.77,11.68
19720415,6.77,11.78
19720416,6.77,11.89
19720417,6.77,12.00
19720418,6.77,12.11
19720419,6.77,12.23
19720420,6.77,12.34
19720421,7.45,12.45
19720422,7.45,12.56
19720423,7.45,12.67
19720424,7.45,12.79
19720425,7.45,12.90
19720426,7.45,13.02
19720427,13.65,13.14
19720428,13.75,13.27
19720429,13.75,13.40
19720430,13.75,13.53
19720501,13.75,13.67
19720502,14.82,13.81
19720503,14.82,13.95
19720504,14.82,14.09
19720505,14.82,14.24
19720506,14.92,14.38
19720507,16.41,14.53
19720508,16.41,14.68
19720509,16.41,14.83
19720510,18.41,14.96
19720511,18.53,15.10
19720512,20.97,15.24
19720513,20.97,15.37
19720514,20.97,15.51
19720515,20.97,15.66
19720516,21.37,15.80
19720517,21.37,15.95
19720518,21.37,16.09
19720519,21.37,16.23
19720520,21.37,16.38
19720521,21.37,16.54
19720522,21.37,16.71
19720523,21.37,16.87
19720524,21.37,17.04
19720525,21.37,17.22
19720526,21.37,17.40
19720527,21.37,17.58
19720528,21.37,17.76
19720529,21.37,17.94
19720530,21.37,18.11
19720531,21.37,18.28
19720601,21.37,18.47
19720602,21.37,18.67
19720603,21.37,18.87
19720604,21.37,19.07
19720605,21.37,19.29
19720606,21.37,19.52
19720607,21.37,19.74
19720608,21.37,19.98
19720609,21.37,20.21
19720610,23.52,20.46
19720611,23.52,20.71
19720612,23.52,20.98
19720613,23.59,21.25
19720614,23.59,21.51
19720615,23.67,21.77
19720616,27.29,22.03
19720617,27.29,22.29
19720618,27.29,22.55
19720619,27.29,22.81
19720620,27.29,23.05
19720621,27.29,23.29
19720622,27.29,23.53
19720623,27.29,23.77
19720624,27.29,24.01
19720625,27.29,24.24
19720626,27.29,24.47
19720627,27.29,24.69
19720628,27.29,24.92
19720629,27.29,25.15
19720630,27.29,25.38
19720701,27.29,25.58
19720702,27.29,25.78
19720703,27.29,25.98
19720704,27.67,26.17
19720705,27.67,26.36
19720706,27.67,26.54
19720707,27.67,26.72
19720708,27.98,26.90
19720709,28.36,27.08
19720710,28.56,27.24
19720711,28.56,27.39
19720712,28.56,27.54
19720713,28.65,27.69
19720714,28.67,27.84
19720715,28.67,27.99
19720716,28.67,28.13
19720717,28.94,28.26
19720718,28.94,28.40
19720719,29.94,28.54
19720720,30.39,28.68
19720721,31.42,28.81
19720722,31.83,28.93
19720723,31.83,29.06
19720724,31.83,29.18
19720725,31.83,29.30
19720726,31.83,29.43
19720727,31.83,29.56
19720728,31.87,29.68
19720729,31.93,29.80
19720730,32.84,29.92
19720731,32.84,30.04
19720801,32.84,30.18
19720802,32.84,30.32
19720803,32.93,30.45
19720804,32.93,30.58
19720805,32.93,30.72
19720806,32.93,30.86
19720807,32.93,31.00
19720808,32.93,31.15
19720809,32.93,31.30
19720810,32.93,31.45
19720811,32.93,31.59
19720812,32.93,31.72
19720813,32.93,31.86
19720814,34.06,32.00
19720815,34.06,32.14
19720816,34.06,32.29
19720817,34.06,32.45
19720818,34.06,32.62
19720819,34.06,32.79
19720820,34.06,32.97
19720821,34.06,33.16
19720822,34.06,33.34
19720823,34.54,33.53
19720824,34.65,33.73
19720825,34.65,33.92
19720826,34.92,34.11
19720827,34.92,34.31
19720828,34.92,34.50
19720829,34.92,34.69
19720830,34.92,34.89
19720831,34.92,35.10
19720901,34.92,35.29
19720902,34.92,35.48
19720903,34.92,35.67
19720904,34.92,35.86
19720905,35.19,36.05
19720906,35.19,36.23
19720907,35.19,36.43
19720908,35.19,36.63
19720909,35.19,36.83
19720910,35.19,37.04
19720911,35.19,37.25
19720912,35.61,37.46
19720913,35.64,37.66
19720914,35.91,37.85
19720915,35.91,38.03
19720916,35.91,38.20
19720917,35.91,38.36
19720918,35.91,38.51
19720919,35.91,38.66
19720920,35.91,38.81
19720921,35.91,38.97
19720922,35.91,39.11
19720923,36.08,39.26
19720924,37.45,39.41
19720925,38.39,39.57
19720926,40.33,39.72
19720927,40.61,39.88
19720928,41.01,40.02
19720929,41.01,40.17
19720930,42.06,40.31
19721001,42.06,40.47
19721002,42.06,40.63
19721003,42.06,40.82
19721004,42.06,41.00
19721005,42.06,41.18
19721006,42.06,41.36
19721007,42.06,41.53
19721008,42.06,41.71
19721009,42.06,41.88
19721010,42.06,42.06
19721011,42.06,42.25
19721012,42.06,42.44
19721013,42.06,42.63
19721014,42.06,42.82
19721015,42.06,43.02
19721016,42.06,43.22
19721017,42.06,43.43
19721018,42.06,43.64
19721019,42.06,43.87
19721020,42.06,44.09
19721021,42.49,44.31
19721022,43.29,44.53
19721023,43.29,44.74
19721024,43.29,44.94
19721025,43.29,45.15
19721026,43.54,45.35
19721027,43.54,45.54
19721028,43.54,45.74
19721029,43.71,45.94
19721030,43.75,46.12
19721031,43.75,46.30
19721101,43.75,46.45
19721102,43.75,46.60
19721103,45.85,46.75
19721104,45.85,46.91
19721105,45.85,47.06
19721106,46.83,47.21
19721107,47.83,47.37
19721108,47.83,47.51
19721109,47.83,47.67
19721110,47.83,47.82
19721111,47.94,47.97
19721112,47.95,48.12
19721113,49.29,48.27
19721114,49.29,48.42
19721115,49.29,48.56
19721116,49.29,48.70
19721117,49.36,48.83
19721118,51.25,48.96
19721119,51.25,49.10
19721120,51.25,49.24
19721121,51.25,49.38
19721122,51.25,49.52
19721123,51.44,49.66
19721124,52.14,49.80
19721125,52.14,49.93
19721126,52.14,50.07
19721127,52.14,50.20
19721128,52.14,50.34
19721129,52.14,50.48
19721130,52.14,50.62
19721201,52.14,50.76
19721202,52.14,50.90
19721203,52.14,51.04
19721204,52.14,51.18
19721205,52.19,51.31
19721206,52.19,51.44
19721207,52.19,51.58
19721208,52.36,51.72
19721209,52.36,51.86
19721210,52.51,51.99
19721211,52.63,52.12
19721212,53.06,52.25
19721213,53.06,52.38
19721214,53.06,52.51
19721215,53.06,52.64
19721216,53.06,52.78
19721217,53.06,52.91
19721218,53.06,53.03
19721219,53.06,53.15
19721220,53.12,53.27
19721221,53.12,53.40
19721222,53.12,53.52
19721223,53.12,53.65
19721224,53.12,53.78
19721225,53.12,53.91
19721226,53.12,54.04
